OrderNumber,OrderDate,CustomerCode,CustomerName,Customer Type,CurrencyCode,WarehouseCode,DeliveryName,DeliveryStreetAddress,DeliveryStreetAddress2,DeliverySuburb,DeliveryCity,DeliveryRegion,DeliveryCountry,DeliveryPostCode,DeliveryMethod,ExchangeRate,TaxRate,OrderStatus,RequiredDate,QuoteExpiryDate,CompletedDate,LastModifiedOn,SubTotal,TaxTotal,Total,CustomerRef,Order Comments,ProductCode,ProductDescription,OrderQuantity,UnitPrice,DiscountedUnitPrice,DiscountRate,AverageLandedPriceAtTimeOfSale,Volume,LineTax,LineTotal,Line Comments,Charge
SO-00000059,05/06/2018,PTECH,PivacTech,On Account,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,05/06/2018,,05/06/2018 6:15:47 AM,05/06/2018 6:15:47 AM,2003.700,300.560,2304.260,,,COUCH3,3-Seater Couch,3.0000,185.0000,185.0000,0.0000,67.80000000000000,,83.2500000000,555.00000000,,FALSE
SO-00000059,05/06/2018,PTECH,PivacTech,On Account,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,05/06/2018,,05/06/2018 6:15:47 AM,05/06/2018 6:15:47 AM,2003.700,300.560,2304.260,,,DININGCHAIR,Dining Chair,10.0000,24.9500,24.9500,0.0000,12.45391603053435,,37.4300000000,249.50000000,,FALSE
SO-00000059,05/06/2018,PTECH,PivacTech,On Account,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,05/06/2018,,05/06/2018 6:15:47 AM,05/06/2018 6:15:47 AM,2003.700,300.560,2304.260,,,GLUE,Furniture Assembly Glue,80.0000,14.9900,14.9900,0.0000,9.99000000000000,,179.8800000000,1199.20000000,,FALSE
SO-00000060,12/06/2018,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,12/06/2018,,12/06/2018 6:15:47 AM,12/06/2018 6:15:47 AM,3479.000,521.850,4000.850,,,SHELF,Bookshelf Shelf,20.0000,124.9500,124.9500,0.0000,86.30000000000000,,374.8500000000,2499.00000000,,FALSE
SO-00000060,12/06/2018,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,12/06/2018,,12/06/2018 6:15:47 AM,12/06/2018 6:15:47 AM,3479.000,521.850,4000.850,,,COUCH3,3-Seater Couch,4.0000,185.0000,185.0000,0.0000,67.80000000000000,,111.0000000000,740.00000000,,FALSE
SO-00000060,12/06/2018,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,12/06/2018,,12/06/2018 6:15:47 AM,12/06/2018 6:15:47 AM,3479.000,521.850,4000.850,,,COUCH2,2-Seater Couch,20.0000,12.0000,12.0000,0.0000,8.50000000000000,,36.0000000000,240.00000000,,FALSE
SO-00000061,16/06/2018,WADE,Wade's Apparel & Accessories,Cash,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,16/06/2018,,16/06/2018 6:15:47 AM,16/06/2018 6:15:47 AM,625.000,93.750,718.750,,,NAIL-L,Large Nails,25.0000,25.0000,25.0000,0.0000,9.72706896551724,,93.7500000000,625.00000000,,FALSE
SO-00000062,19/06/2018,EMWAR,Emmanuel's Discount Warehouse,Wholesale,USD,MAIN,,,,,,,,,,0.672500,0.000000,Completed,19/06/2018,,19/06/2018 6:15:47 AM,19/06/2018 6:15:47 AM,1998.000,0.000,1998.000,,,CHAIR,Lounge Chair,2.0000,999.0000,999.0000,0.0000,489.12300000000000,,0.0000000000,1998.00000000,,FALSE
SO-00000063,23/06/2018,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,23/06/2018,,23/06/2018 6:15:47 AM,23/06/2018 6:15:47 AM,4999.980,750.000,5749.980,,,BOOKSHELF,Wooden Bookshelf,2.0000,2499.9900,2499.9900,0.0000,1771.08286538461538,,750.0000000000,4999.98000000,,FALSE
SO-00000064,05/07/2018,MATSUP,Matt's Supplies Ltd.,On Account,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,05/07/2018,,05/07/2018 6:15:47 AM,05/07/2018 6:15:47 AM,2928.900,439.340,3368.240,,,SHELF,Bookshelf Shelf,22.0000,124.9500,124.9500,0.0000,86.30000000000000,,412.3400000000,2748.90000000,,FALSE
SO-00000064,05/07/2018,MATSUP,Matt's Supplies Ltd.,On Account,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,05/07/2018,,05/07/2018 6:15:47 AM,05/07/2018 6:15:47 AM,2928.900,439.340,3368.240,,,COUCH2,2-Seater Couch,15.0000,12.0000,12.0000,0.0000,8.50000000000000,,27.0000000000,180.00000000,,FALSE
SO-00000065,08/07/2018,SIREEN,The House of Sireen,Cash,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,08/07/2018,,08/07/2018 6:15:47 AM,08/07/2018 6:15:47 AM,999.900,149.990,1149.890,,,DINING, Dining Table,10.0000,99.9900,99.9900,0.0000,40.42938839285714,,149.9900000000,999.90000000,,FALSE
SO-00000066,15/07/2018,GBRO,Griffin Brothers Fabrication Ltd.,Wholesale,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,15/07/2018,,15/07/2018 6:15:47 AM,15/07/2018 6:15:47 AM,442.500,66.380,508.880,,,STAIN,Dark Wood Stain,3.0000,147.5000,147.5000,0.0000,80.82229870129870,,66.3800000000,442.50000000,,FALSE
SO-00000067,20/07/2018,JUNIOR,The Junior Store,On Account,USD,MAIN,,,,,,,,,,0.672500,0.000000,Completed,20/07/2018,,20/07/2018 6:15:47 AM,20/07/2018 6:15:47 AM,469.990,0.000,469.990,,,COUCH3,3-Seater Couch,2.0000,185.0000,185.0000,0.0000,67.80000000000000,,0.0000000000,370.00000000,,FALSE
SO-00000067,20/07/2018,JUNIOR,The Junior Store,On Account,USD,MAIN,,,,,,,,,,0.672500,0.000000,Completed,20/07/2018,,20/07/2018 6:15:47 AM,20/07/2018 6:15:47 AM,469.990,0.000,469.990,,,DINING, Dining Table,1.0000,99.9900,99.9900,0.0000,40.42938785046729,,0.0000000000,99.99000000,,FALSE
SO-00000068,24/07/2018,FRANCK,Franck & Co.,Cash,USD,MAIN,,,,,,,,,,0.672500,0.150000,Completed,24/07/2018,,24/07/2018 6:15:47 AM,24/07/2018 6:15:47 AM,99.800,14.970,114.770,,,SCREWS,Box of Screws,20.0000,4.9900,4.9900,0.0000,0.00000000000000,,14.9700000000,99.80000000,,FALSE
SO-00000069,27/07/2018,PTECH,PivacTech,On Account,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,27/07/2018,,27/07/2018 6:15:47 AM,27/07/2018 6:15:47 AM,2997.000,449.550,3446.550,,,CHAIR,Lounge Chair,3.0000,999.0000,999.0000,0.0000,489.12300000000000,,449.5500000000,2997.00000000,,FALSE
SO-00000070,03/08/2018,LMH001,LMH Industries,Wholesale,NZD,MAIN,,,,,,,,,,1.000000,0.000000,Completed,03/08/2018,,03/08/2018 6:15:47 AM,03/08/2018 6:15:47 AM,360.000,0.000,360.000,,,COUCH2,2-Seater Couch,30.0000,12.0000,12.0000,0.0000,8.50000000000000,,0.0000000000,360.00000000,,FALSE
SO-00000071,10/08/2018,SIREEN,The House of Sireen,Cash,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,10/08/2018,,10/08/2018 6:15:47 AM,10/08/2018 6:15:47 AM,3123.750,468.560,3592.310,,,SHELF,Bookshelf Shelf,25.0000,124.9500,124.9500,0.0000,86.30000000000000,,468.5600000000,3123.75000000,,FALSE
SO-00000072,19/08/2018,GBRO,Griffin Brothers Fabrication Ltd.,Wholesale,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,19/08/2018,,19/08/2018 6:15:47 AM,19/08/2018 6:15:47 AM,4999.980,750.000,5749.980,,,BOOKSHELF,Wooden Bookshelf,2.0000,2499.9900,2499.9900,0.0000,1771.08286274509804,,750.0000000000,4999.98000000,,FALSE
SO-00000073,25/08/2018,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,25/08/2018,,25/08/2018 6:15:47 AM,25/08/2018 6:15:47 AM,3748.500,562.280,4310.780,,,SHELF,Bookshelf Shelf,30.0000,124.9500,124.9500,0.0000,86.30000000000000,,562.2800000000,3748.50000000,,FALSE
SO-00000074,29/08/2018,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,29/08/2018,,29/08/2018 6:15:47 AM,29/08/2018 6:15:47 AM,2431.750,364.770,2796.520,,,STAIN,Dark Wood Stain,1.0000,147.5000,147.5000,0.0000,80.82229801324503,,22.1300000000,147.50000000,,FALSE
SO-00000074,29/08/2018,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,29/08/2018,,29/08/2018 6:15:47 AM,29/08/2018 6:15:47 AM,2431.750,364.770,2796.520,,,COUCH2,2-Seater Couch,30.0000,12.0000,12.0000,0.0000,8.50000000000000,,54.0000000000,360.00000000,,FALSE
SO-00000074,29/08/2018,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,29/08/2018,,29/08/2018 6:15:47 AM,29/08/2018 6:15:47 AM,2431.750,364.770,2796.520,,,SHELF,Bookshelf Shelf,15.0000,124.9500,124.9500,0.0000,86.30000000000000,,281.1400000000,1874.25000000,,FALSE
SO-00000074,29/08/2018,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,29/08/2018,,29/08/2018 6:15:47 AM,29/08/2018 6:15:47 AM,2431.750,364.770,2796.520,,,NAIL-M,Medium Nails,2.0000,25.0000,25.0000,0.0000,9.12441496598639,,7.5000000000,50.00000000,,FALSE
SO-00000075,04/09/2018,WADE,Wade's Apparel & Accessories,Cash,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,04/09/2018,,04/09/2018 6:15:47 AM,04/09/2018 6:15:47 AM,2499.990,375.000,2874.990,,,BOOKSHELF,Wooden Bookshelf,1.0000,2499.9900,2499.9900,0.0000,1771.08286000000000,,375.0000000000,2499.99000000,,FALSE
SO-00000076,04/09/2018,MATSUP,Matt's Supplies Ltd.,On Account,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,04/09/2018,,04/09/2018 6:15:47 AM,04/09/2018 6:15:47 AM,1999.200,299.880,2299.080,,,SHELF,Bookshelf Shelf,16.0000,124.9500,124.9500,0.0000,86.30000000000000,,299.8800000000,1999.20000000,,FALSE
SO-00000077,07/09/2018,FRANCK,Franck & Co.,Cash,USD,MAIN,,,,,,,,,,0.672500,0.150000,Completed,07/09/2018,,07/09/2018 6:15:47 AM,07/09/2018 6:15:47 AM,25.000,3.750,28.750,,,NAIL-M,Medium Nails,1.0000,25.0000,25.0000,0.0000,9.12441438356164,,3.7500000000,25.00000000,,FALSE
SO-00000078,11/09/2018,LMH001,LMH Industries,Wholesale,NZD,MAIN,,,,,,,,,,1.000000,0.000000,Completed,11/09/2018,,11/09/2018 6:15:47 AM,11/09/2018 6:15:47 AM,2997.000,0.000,2997.000,,,CHAIR,Lounge Chair,3.0000,999.0000,999.0000,0.0000,489.12300000000000,,0.0000000000,2997.00000000,,FALSE
SO-00000079,16/09/2018,PTECH,PivacTech,On Account,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,16/09/2018,,16/09/2018 6:15:47 AM,16/09/2018 6:15:47 AM,3447.700,517.160,3964.860,,,GLUE,Furniture Assembly Glue,230.0000,14.9900,14.9900,0.0000,9.99000000000000,,517.1600000000,3447.70000000,,FALSE
SO-00000080,17/09/2018,PTECH,PivacTech,On Account,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,17/09/2018,,17/09/2018 6:15:47 AM,17/09/2018 6:15:47 AM,120.000,18.000,138.000,,,COUCH2,2-Seater Couch,10.0000,12.0000,12.0000,0.0000,8.50000000000000,,18.0000000000,120.00000000,,FALSE
SO-00000081,24/09/2018,JUNIOR,The Junior Store,On Account,USD,MAIN,,,,,,,,,,0.672500,0.000000,Completed,24/09/2018,,24/09/2018 6:15:47 AM,24/09/2018 6:15:47 AM,50.000,0.000,50.000,,,NAIL-M,Medium Nails,2.0000,25.0000,25.0000,0.0000,9.12441580756014,,0.0000000000,50.00000000,,FALSE
SO-00000082,30/09/2018,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,30/09/2018,,30/09/2018 6:15:47 AM,30/09/2018 6:15:47 AM,4999.980,750.000,5749.980,,,BOOKSHELF,Wooden Bookshelf,2.0000,2499.9900,2499.9900,0.0000,1771.08285858585859,,750.0000000000,4999.98000000,,FALSE
SO-00000083,03/10/2018,EMWAR,Emmanuel's Discount Warehouse,Wholesale,USD,MAIN,,,,,,,,,,0.672500,0.000000,Completed,03/10/2018,,03/10/2018 6:15:47 AM,03/10/2018 6:15:47 AM,1999.800,0.000,1999.800,,,DINING, Dining Table,20.0000,99.9900,99.9900,0.0000,40.42938967136150,,0.0000000000,1999.80000000,,FALSE
SO-00000084,08/10/2018,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,08/10/2018,,08/10/2018 6:15:47 AM,08/10/2018 6:15:47 AM,2499.000,374.850,2873.850,,,SHELF,Bookshelf Shelf,20.0000,124.9500,124.9500,0.0000,86.30000000000000,,374.8500000000,2499.00000000,,FALSE
SO-00000085,14/10/2018,GBRO,Griffin Brothers Fabrication Ltd.,Wholesale,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,14/10/2018,,14/10/2018 6:15:47 AM,14/10/2018 6:15:47 AM,5097.000,764.550,5861.550,,,SIDE,Bookshelf Side,3.0000,1699.0000,1699.0000,0.0000,804.39020000000000,,764.5500000000,5097.00000000,,FALSE
SO-00000086,15/10/2018,WADE,Wade's Apparel & Accessories,Cash,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,15/10/2018,,15/10/2018 6:15:47 AM,15/10/2018 6:15:47 AM,2425.000,363.750,2788.750,,,NAIL-S,Small Nails,30.0000,25.0000,25.0000,0.0000,9.44187755102041,,112.5000000000,750.00000000,,FALSE
SO-00000086,15/10/2018,WADE,Wade's Apparel & Accessories,Cash,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,15/10/2018,,15/10/2018 6:15:47 AM,15/10/2018 6:15:47 AM,2425.000,363.750,2788.750,,,NAIL-M,Medium Nails,35.0000,25.0000,25.0000,0.0000,9.12441522491349,,131.2500000000,875.00000000,,FALSE
SO-00000086,15/10/2018,WADE,Wade's Apparel & Accessories,Cash,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,15/10/2018,,15/10/2018 6:15:47 AM,15/10/2018 6:15:47 AM,2425.000,363.750,2788.750,,,NAIL-L,Large Nails,32.0000,25.0000,25.0000,0.0000,9.72706741573034,,120.0000000000,800.00000000,,FALSE
SO-00000087,18/10/2018,MATSUP,Matt's Supplies Ltd.,On Account,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,18/10/2018,,18/10/2018 6:15:47 AM,18/10/2018 6:15:47 AM,2997.000,449.550,3446.550,,,CHAIR,Lounge Chair,3.0000,999.0000,999.0000,0.0000,489.12300000000000,,449.5500000000,2997.00000000,,FALSE
SO-00000088,23/10/2018,LMH001,LMH Industries,Wholesale,NZD,MAIN,,,,,,,,,,1.000000,0.000000,Completed,23/10/2018,,23/10/2018 6:15:47 AM,23/10/2018 6:15:47 AM,1480.000,0.000,1480.000,,,COUCH3,3-Seater Couch,8.0000,185.0000,185.0000,0.0000,67.80000000000000,,0.0000000000,1480.00000000,,FALSE
SO-00000089,27/10/2018,SIREEN,The House of Sireen,Cash,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,27/10/2018,,27/10/2018 6:15:47 AM,27/10/2018 6:15:47 AM,4373.250,655.990,5029.240,,,SHELF,Bookshelf Shelf,35.0000,124.9500,124.9500,0.0000,86.30000000000000,,655.9900000000,4373.25000000,,FALSE
SO-00000090,01/11/2018,FRANCK,Franck & Co.,Cash,USD,MAIN,,,,,,,,,,0.672500,0.150000,Completed,01/11/2018,,01/11/2018 6:15:47 AM,01/11/2018 6:15:47 AM,124.750,18.710,143.460,,,SCREWS,Box of Screws,25.0000,4.9900,4.9900,0.0000,0.00000000000000,,18.7100000000,124.75000000,,FALSE
SO-00000091,05/11/2018,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,05/11/2018,,05/11/2018 6:15:47 AM,05/11/2018 6:15:47 AM,9343.480,1401.530,10745.010,,,BOOKSHELF,Wooden Bookshelf,2.0000,2499.9900,2499.9900,0.0000,1771.08285567010309,,750.0000000000,4999.98000000,,FALSE
SO-00000091,05/11/2018,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,05/11/2018,,05/11/2018 6:15:47 AM,05/11/2018 6:15:47 AM,9343.480,1401.530,10745.010,,,SHELF,Bookshelf Shelf,30.0000,124.9500,124.9500,0.0000,86.30000000000000,,562.2800000000,3748.50000000,,FALSE
SO-00000091,05/11/2018,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,05/11/2018,,05/11/2018 6:15:47 AM,05/11/2018 6:15:47 AM,9343.480,1401.530,10745.010,,,COUCH2,2-Seater Couch,25.0000,12.0000,12.0000,0.0000,8.50000000000000,,45.0000000000,300.00000000,,FALSE
SO-00000091,05/11/2018,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,05/11/2018,,05/11/2018 6:15:47 AM,05/11/2018 6:15:47 AM,9343.480,1401.530,10745.010,,,STAIN,Dark Wood Stain,2.0000,147.5000,147.5000,0.0000,80.82230000000000,,44.2500000000,295.00000000,,FALSE
SO-00000092,11/11/2018,EMWAR,Emmanuel's Discount Warehouse,Wholesale,USD,MAIN,,,,,,,,,,0.672500,0.000000,Completed,11/11/2018,,11/11/2018 6:15:47 AM,11/11/2018 6:15:47 AM,999.900,0.000,999.900,,,DINING, Dining Table,10.0000,99.9900,99.9900,0.0000,40.42938860103627,,0.0000000000,999.90000000,,FALSE
SO-00000093,13/11/2018,LMH001,LMH Industries,Wholesale,NZD,MAIN,,,,,,,,,,1.000000,0.000000,Completed,13/11/2018,,13/11/2018 6:15:47 AM,13/11/2018 6:15:47 AM,5097.000,0.000,5097.000,,,SIDE,Bookshelf Side,3.0000,1699.0000,1699.0000,0.0000,804.39019565217391,,0.0000000000,5097.00000000,,FALSE
SO-00000094,15/11/2018,GBRO,Griffin Brothers Fabrication Ltd.,Wholesale,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,15/11/2018,,15/11/2018 6:15:47 AM,15/11/2018 6:15:47 AM,3996.000,599.400,4595.400,,,CHAIR,Lounge Chair,4.0000,999.0000,999.0000,0.0000,489.12300000000000,,599.4000000000,3996.00000000,,FALSE
SO-00000095,21/11/2018,PTECH,PivacTech,On Account,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,21/11/2018,,21/11/2018 6:15:47 AM,21/11/2018 6:15:47 AM,2499.990,375.000,2874.990,,,BOOKSHELF,Wooden Bookshelf,1.0000,2499.9900,2499.9900,0.0000,1771.08285263157895,,375.0000000000,2499.99000000,,FALSE
SO-00000096,28/11/2018,JUNIOR,The Junior Store,On Account,USD,MAIN,,,,,,,,,,0.672500,0.000000,Completed,28/11/2018,,28/11/2018 6:15:47 AM,28/11/2018 6:15:47 AM,360.000,0.000,360.000,,,COUCH2,2-Seater Couch,30.0000,12.0000,12.0000,0.0000,8.50000000000000,,0.0000000000,360.00000000,,FALSE
SO-00000097,29/11/2018,JUNIOR,The Junior Store,On Account,USD,MAIN,,,,,,,,,,0.672500,0.000000,Completed,29/11/2018,,29/11/2018 6:15:47 AM,29/11/2018 6:15:47 AM,147.500,0.000,147.500,,,STAIN,Dark Wood Stain,1.0000,147.5000,147.5000,0.0000,80.82229729729730,,0.0000000000,147.50000000,,FALSE
SO-00000098,02/12/2018,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,02/12/2018,,02/12/2018 6:15:47 AM,02/12/2018 6:15:47 AM,1850.000,277.500,2127.500,,,COUCH3,3-Seater Couch,10.0000,185.0000,185.0000,0.0000,67.80000000000000,,277.5000000000,1850.00000000,,FALSE
SO-00000099,06/12/2018,GBRO,Griffin Brothers Fabrication Ltd.,Wholesale,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,06/12/2018,,06/12/2018 6:15:47 AM,06/12/2018 6:15:47 AM,8495.000,1274.250,9769.250,,,SIDE,Bookshelf Side,5.0000,1699.0000,1699.0000,0.0000,804.39019101123596,,1274.2500000000,8495.00000000,,FALSE
SO-00000100,07/12/2018,JUNIOR,The Junior Store,On Account,USD,MAIN,,,,,,,,,,0.672500,0.000000,Completed,07/12/2018,,07/12/2018 6:15:47 AM,07/12/2018 6:15:47 AM,3248.700,0.000,3248.700,,,SHELF,Bookshelf Shelf,26.0000,124.9500,124.9500,0.0000,86.30000000000000,,0.0000000000,3248.70000000,,FALSE
SO-00000101,12/12/2018,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,12/12/2018,,12/12/2018 6:15:47 AM,12/12/2018 6:15:47 AM,9999.960,1499.990,11499.950,,,BOOKSHELF,Wooden Bookshelf,4.0000,2499.9900,2499.9900,0.0000,1771.28947368421053,,1499.9900000000,9999.96000000,,FALSE
SO-00000102,13/12/2018,BENEMP,Ben's Emporium,On Account,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,13/12/2018,,13/12/2018 6:15:47 AM,13/12/2018 6:15:47 AM,6247.500,937.130,7184.630,,,SHELF,Bookshelf Shelf,50.0000,124.9500,124.9500,0.0000,86.30000000000000,,937.1300000000,6247.50000000,,FALSE
SO-00000103,17/12/2018,SIREEN,The House of Sireen,Cash,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,17/12/2018,,17/12/2018 6:15:47 AM,17/12/2018 6:15:47 AM,885.000,132.750,1017.750,,,STAIN,Dark Wood Stain,6.0000,147.5000,147.5000,0.0000,80.82230136986301,,132.7500000000,885.00000000,,FALSE
SO-00000104,21/12/2018,FRANCK,Franck & Co.,Cash,USD,MAIN,,,,,,,,,,0.672500,0.150000,Completed,21/12/2018,,21/12/2018 6:15:47 AM,21/12/2018 6:15:47 AM,2499.990,375.000,2874.990,,,BOOKSHELF,Wooden Bookshelf,1.0000,2499.9900,2499.9900,0.0000,1771.28947252747253,,375.0000000000,2499.99000000,,FALSE
SO-00000105,29/12/2018,EMWAR,Emmanuel's Discount Warehouse,Wholesale,USD,MAIN,,,,,,,,,,0.672500,0.000000,Completed,29/12/2018,,29/12/2018 6:15:47 AM,29/12/2018 6:15:47 AM,5994.000,0.000,5994.000,,,CHAIR,Lounge Chair,6.0000,999.0000,999.0000,0.0000,489.12300000000000,,0.0000000000,5994.00000000,,FALSE
SO-00000106,03/01/2019,WADE,Wade's Apparel & Accessories,Cash,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,03/01/2019,,03/01/2019 6:15:47 AM,03/01/2019 6:15:47 AM,9784.470,1467.680,11252.150,,,BOOKSHELF,Wooden Bookshelf,3.0000,2499.9900,2499.9900,0.0000,1771.28947777777778,,1125.0000000000,7499.97000000,,FALSE
SO-00000106,03/01/2019,WADE,Wade's Apparel & Accessories,Cash,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,03/01/2019,,03/01/2019 6:15:47 AM,03/01/2019 6:15:47 AM,9784.470,1467.680,11252.150,,,STAIN,Dark Wood Stain,2.0000,147.5000,147.5000,0.0000,80.82230000000000,,44.2500000000,295.00000000,,FALSE
SO-00000106,03/01/2019,WADE,Wade's Apparel & Accessories,Cash,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,03/01/2019,,03/01/2019 6:15:47 AM,03/01/2019 6:15:47 AM,9784.470,1467.680,11252.150,,,COUCH3,3-Seater Couch,4.0000,185.0000,185.0000,0.0000,67.80000000000000,,111.0000000000,740.00000000,,FALSE
SO-00000106,03/01/2019,WADE,Wade's Apparel & Accessories,Cash,NZD,MAIN,,,,,,,,,,1.000000,0.150000,Completed,03/01/2019,,03/01/2019 6:15:47 AM,03/01/2019 6:15:47 AM,9784.470,1467.680,11252.150,,,SHELF,Bookshelf Shelf,10.0000,124.9500,124.9500,0.0000,86.30000000000000,,187.4300000000,1249.50000000,,FALSE
SO-00000107,10/01/2019,LMH001,LMH Industries,Wholesale,NZD,MAIN,,,,,,,,,,1.000000,0.000000,Completed,10/01/2019,,10/01/2019 6:15:47 AM,10/01/2019 6:15:47 AM,6796.000,0.000,6796.000,,,SIDE,Bookshelf Side,4.0000,1699.0000,1699.0000,0.0000,804.39019277108434,,0.0000000000,6796.00000000,,FALSE
SO-00000108,19/01/2019,GBRO,Griffin Brothers Fabrication Ltd.,Wholesale,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,19/01/2019,,19/01/2019 6:15:47 AM,19/01/2019 6:15:47 AM,8495.000,1274.250,9769.250,,,SIDE,Bookshelf Side,5.0000,1699.0000,1699.0000,0.0000,804.39018987341772,,1274.2500000000,8495.00000000,,FALSE
SO-00000109,29/01/2019,PTECH,PivacTech,On Account,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,29/01/2019,,29/01/2019 6:15:47 AM,29/01/2019 6:15:47 AM,24999.900,3749.990,28749.890,,,BOOKSHELF,Wooden Bookshelf,10.0000,2499.9900,2499.9900,0.0000,1772.73587234042553,,3749.9900000000,24999.90000000,,FALSE
SO-00000110,04/02/2019,JUNIOR,The Junior Store,On Account,USD,MAIN,,,,,,,,,,0.672500,0.000000,Completed,04/02/2019,,04/02/2019 6:15:47 AM,04/02/2019 6:15:47 AM,19999.920,0.000,19999.920,,,BOOKSHELF,Wooden Bookshelf,8.0000,2499.9900,2499.9900,0.0000,1773.74578651685393,,0.0000000000,19999.92000000,,FALSE
SO-00000111,06/02/2019,SIREEN,The House of Sireen,Cash,GBP,MAIN,,,,,,,,,,0.444400,0.150000,Completed,06/02/2019,,06/02/2019 6:15:47 AM,06/02/2019 6:15:47 AM,4373.250,655.990,5029.240,,,SHELF,Bookshelf Shelf,35.0000,124.9500,124.9500,0.0000,86.30000000000000,,655.9900000000,4373.25000000,,FALSE
SO-00000112,09/02/2019,MATSUP,Matt's Supplies Ltd.,On Account,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,09/02/2019,,09/02/2019 6:15:47 AM,09/02/2019 6:15:47 AM,1999.800,299.970,2299.770,,,DINING, Dining Table,20.0000,99.9900,99.9900,0.0000,40.42938797814208,,299.9700000000,1999.80000000,,FALSE
SO-00000113,12/02/2019,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,12/02/2019,,12/02/2019 6:15:47 AM,12/02/2019 6:15:47 AM,3134.100,470.120,3604.220,,,STAIN,Dark Wood Stain,6.0000,147.5000,147.5000,0.0000,80.82230158730159,,132.7500000000,885.00000000,,FALSE
SO-00000113,12/02/2019,GAR123,Garrick Inc.,Cash,AUD,MAIN,,,,,,,,,,0.949200,0.150000,Completed,12/02/2019,,12/02/2019 6:15:47 AM,12/02/2019 6:15:47 AM,3134.100,470.120,3604.220,,,SHELF,Bookshelf Shelf,18.0000,124.9500,124.9500,0.0000,86.30000000000000,,337.3700000000,2249.10000000,,FALSE
